"","ORGANIZATION ID (IPF)","longitude","latitude"
"782",2226801,-79.991974,40.4375005
"783",10032396,-72.653236,41.854686
"784",10029410,-77.720064,39.636682
"785",10033028,-119.756592,39.429328
"786",10042271,-81.47039,41.4629
"787",2778001,-76.82246,39.15124
"788",10053133,-98.526247,29.479475
"789",10042823,-71.20217,42.352945
"790",10001472,-77.418454,39.412894
"791",10053199,-71.1212,42.3318
"792",10046712,-93.448174,45.08059
"793",578209,-77.3672925,35.604666
"794",1274603,-82.36827,36.303511
"795",2281901,-83.624411,42.2503445
"796",471501,-76.3014135,36.861366
"797",2299001,-117.582234,47.4911855
"798",3756201,-111.851464,40.701985
"799",10047660,-117.033919,32.781915
"800",10038430,-85.855487,41.23828
"801",3604001,-74.9510185,40.363141
"802",4415701,-73.998759,40.753969
"803",10005875,6.565148,46.520378
"804",4038601,-94.07,45.06
"805",10040169,-88.1529663,40.31639965
"806",10022495,-77.340383,38.946424
"807",10012326,32.57639,-25.91528
"808",10053102,-122.353389,47.507419
"809",10042955,-87.842191,42.252754
"810",10042681,-121.727223,38.544452
"811",10033582,-121.70975,38.552087
"812",676901,-106.493612,31.763835
"813",10050237,-82.28442,34.756199
"814",10040581,-78.478634,38.029686
"815",10008060,-117.164779,32.88818
"816",10036597,-118.2439,34.0544
"817",10025143,-122.672115,45.476411
"818",10032217,-122.378792,37.910336
"819",10053169,-122.185634,37.451513
"820",578210,-76.2150945,36.2817105
"821",2011401,-89.368264,34.319914
"822",10025457,-70.8912,42.6043
"823",10034794,-122.004246,37.823332
"824",1426602,-122.66,45.53
"825",10022509,-71.390826,42.364438
"826",10046928,-76.25634,36.898694
"827",10034849,-122.102399,37.395259
"828",10050740,-97.695908,30.489137
"829",3191901,-77.16,39.16
"830",10005634,-77.406458,39.411016
"831",2375001,-71.3701,41.8137
"832",10038098,-80.058291,26.859458
"833",10032051,-91.561836,41.667952
"834",10036160,-76.794315,39.406814
"835",2384501,-84.322336,33.793290125
"836",10041021,-123.254507,44.589422
"837",10041853,-71.063259,42.361182
"838",10040233,-122.307561,37.882557
"839",10041003,-80.252604,36.097116
"840",10040846,-71.20217,42.352945
"841",10038816,-117.033919,32.781915
"842",2392101,-73.129056,3.06508799999999
"843",10047535,-118.088897,34.145489
"844",10025277,-86.798893,33.499211
"845",10004330,-85.73237,38.25011
"846",10052409,-86.773309,36.189235
"847",10039276,-80.2239,26.0031
"848",10052029,-71.844031,42.214271
"849",3733201,-79.830743,40.539
"850",10019566,-117.033919,32.781915
"851",10002116,-122.248891,47.449687
"852",3756901,-71.1056,42.3751
"853",763501,-81.6557,30.3322
"854",10037243,-73.937216,40.699566
"855",10037912,-78.596689,35.850784
"856",10045538,-87.67349,41.96061
"857",10034646,-78.875077,35.903808
"858",10027024,-117.177088,32.907128
"859",10048574,-122.420531,37.781614
"860",10015166,-122.40155,37.796895
"861",10017817,-111.851464,40.701985
"862",10020692,-72.494603,41.850737
"863",3897301,-71.398175,41.859093
"864",10036001,-79.0558,35.9132
"865",10001605,4.467785,51.91047
"866",10048860,-71.252729,42.338696
"867",10047106,-122.5889,37.9871
"868",10023248,-77.133039,39.071251
"869",10026367,-92.09,46.8
"870",10027996,-71.155928,42.261557
"871",10050160,-122.141512,37.736336
"872",9653901,8.709447,49.384334
"873",10008421,-71.08747,42.31329
"874",10042533,-78.6391,35.7804
"875",10024391,-58.38194,-34.59972
"876",10033994,-97.101642,32.884412
"877",10021745,-98.284302,29.556589
"878",10026755,-122.248891,47.449687
"879",10026615,-94.675499,38.833496
"880",10037945,-95.233214,38.971017
"881",10034179,-76.749161,39.196313
"882",10047385,-80.037636,40.695985
"883",10045990,-76.027158,42.091885
"884",10043207,-75.154252,39.948701
"885",10049718,-97.557096,35.475102
"886",10037696,-79.958265,39.586171
"887",10033600,-106.596533,35.10492
"888",10030590,-157.801556,21.417888
"889",9648301,-77.44,38.95
"890",10041616,-114.318756,48.202342
"891",2696801,-122.398078,37.801132
"892",10052619,-86.892707,40.418678
"893",10006052,-84.25,33.84
"894",10038174,-71.063259,42.361182
"895",10027140,-71.116212,42.372184
"896",10054079,-78.875077,35.903808
"897",10036199,-118.088897,34.145489
"898",10025371,-118.599325,34.180698
"899",10037573,-71.155928,42.261557
"900",10052353,-77.057336,39.04076
"901",10013343,-99.213859,19.298089
"902",10037551,-71.3489,42.4605
"903",10051334,-112.005948,33.420974
"904",10040038,-78.8986,35.994
"905",1301901,-78.94,35.9
"906",10036207,-111.8313,33.4153
"907",10037773,-95.572599,29.73722
"908",1109501,-96.1301,41.2603
"909",10052001,-74.161211,40.769358
"910",578211,-78.8934895,35.073333
"911",10046963,-83.465393,33.922105
"912",616601,-38.4813,-12.9822
"913",3994701,-40.3016,-20.2997
"914",2604901,-77.1,38.99
"915",4155008,-73.702674,40.775336
"916",10040170,-118.386118,33.816684
"917",10047893,-73.937216,40.699566
"918",3666701,-69.767781,44.316986
"919",10022388,-122.079945,37.584262
"920",10047539,-115.21805,36.126462
"921",10048868,-105.107613,39.999458
"922",10006177,-82.331157,29.668739
"923",10006777,-79.864495,32.81027
"924",10045045,-105.135149,39.786826
"925",3601801,-77.133039,39.071251
"926",2642901,-86.8045705,36.1682
"927",10038205,-75.1327,40.0115
"928",10039817,-111.063697,45.690613
"929",10030717,-117.85,33.65
"930",10048635,-75.166205,39.952979
"931",10045535,-76.983618,38.884162
"932",513802,-84.2838155,30.418857
"933",1183401,-82.42,28.06
"934",513803,-80.102879,26.3709205
"935",3969001,-81.7728115,26.463293
"936",323301,-80.6238055,28.065064
"937",513809,-80.372935,25.7549775
"938",513804,-84.299682,30.445552
"939",10051899,-71.171607,42.365322
"940",10019525,-89.478231,43.054539
"941",10048638,-87.74678,41.94754
"942",10010031,-71.068048,42.405845
"943",10034519,-117.0181,32.776251
"944",10005486,-122.197644,37.730542
"945",10003566,-74.490785,40.27111
"946",10052809,2.35183,48.85658
"947",10015420,-86.77,33.52
"948",10046000,-118.482754,34.020761
"949",2698001,-73.88549,40.861041
"950",10032382,-75.130803,40.312627
"951",10050008,-71.20217,42.352945
"952",10032271,-78.7377,42.9638
"953",10000495,11.56667,48.13333
"954",2705601,-71.079138,42.363635
"955",130601,-107.8653729,37.2800191
"956",10006802,-74.01004,40.70702
"957",10003112,-82.34437,29.653621
"958",10031715,28.308002,-25.765557
"959",10016377,-43.9451,-19.9227
"960",10029255,-73.9496,40.6501
"961",10054945,-89.698477,35.041205
"962",10052403,-77.462251,38.873992
"963",10020652,-75.0802,40.0812
"964",10039348,-71.063259,42.361182
"965",2762601,-76.3202045,40.04788
"966",861001,-122.35,47.62
"967",10043148,-76.302081,40.038463
"968",10035942,-72.2514,43.6425
"969",1300201,-76.617008,39.297635
"970",10036558,-86.497187,35.961829
"971",10001646,121.4999985,31.299514
"972",10037059,-82.917787,42.391622
"973",10011159,-46.666214,-23.557383
"974",10033916,32.806794578,-25.403847778
"975",10002797,-43.24311,-22.875691
"976",10011285,-84.08333,9.93333
"977",10012910,-58.434394,-34.604263
"978",10037721,-76.151315,43.047248
"979",10045878,-114.07847,46.765834
"980",10040649,-76.677443,39.241467
"981",10048397,-122.420531,37.781614
"982",10052842,-76.84457,39.10468
"983",2810101,-76.993437,38.907143
"984",10055052,-86.5859,34.7298
"985",10031316,-81.390213,41.152422
"986",2200603,-76.603956,40.967545
"987",10038518,-71.116212,42.372184
"988",10025066,-122.050248,37.38954
"989",10049544,-73.937216,40.699566
"990",10031350,-73.937216,40.699566
"991",4362301,-117.939883,34.118724
"992",685602,-73.974701,40.75672
"993",10053386,-73.767525,41.032623
"994",10052387,-86.245077,39.94005
"995",4293101,-74.62793,40.295196
"996",3928501,-84.380397,33.755512
"997",10042732,-80.194396,25.773864
"998",4276901,-122.4386035,47.254842
"999",10038705,-74.4176,40.553403
"1000",10007688,-117.247954,34.096189
"1001",10044915,-96.70481,32.958838
"1002",10041609,-83.750049,42.281931
"1003",10002951,-110.822116,32.201146
"1004",10035626,-121.902282,37.689878
"1005",10041066,-71.482672,42.297493
"1006",10042538,-71.124692,42.498593
"1007",819801,-77.307772,38.8310085
"1008",2863301,-77.046981,38.900137
"1009",2869001,-77.075566,38.908952
"1010",676603,-84.394711,33.7763205
"1011",676604,-84.386814,33.7539675
"1012",767101,8.672101,49.41427
"1013",10050808,-82.127868,33.538688
"1014",2901301,-77.03,38.9
"1015",2907001,3.7267615,51.0453395
"1016",4597901,-72.3396,18.5473
"1017",10026877,-122.420531,37.781614
"1018",10013222,-93.0953505,44.9563485
"1019",10051893,-71.20217,42.352945
"1020",1379901,-71.20217,42.352945
"1021",10000553,-81.439462,41.226651
"1022",10011831,-74.009494,40.70615
"1023",10044829,32.56667,0.31667
"1024",10044877,-76.020882,43.055004
"1025",10034629,-78.596689,35.850784
"1026",10053144,-83.3767,33.9596
"1027",10018642,-76.440806,42.45386
"1028",10019767,-111.900003,40.742156
"1029",10054936,-79.85773,32.79854
"1030",10030023,-83.388018,33.947411
"1031",10017096,-83.388018,33.947411
"1032",10041786,-76.82433,39.276386
"1033",10043247,-71.116212,42.372184
"1034",10045711,-117.76799,33.69184
"1035",10035989,-89.529336,43.085933
"1036",10046739,-75.166205,39.952979
"1037",4216801,-111.063697,45.690613
"1038",10052182,-79.0558,35.9132
"1039",2988701,-71.5514,41.4832
"1040",2998201,11.961307,57.6970935
"1041",10025159,-77.435722,37.536094
"1042",10051638,-81.568305,41.109455
"1043",10041176,-73.94416,40.807614
"1044",10030479,-71.6210903,43.5127165
"1045",247301,-85.919536,42.996621
"1046",713201,-89.913469,45.979213
"1047",10042649,-84.544141,42.662434
"1048",10053497,-118.482754,34.020761
"1049",1089401,-82.16672075,34.1733495
"1050",10037756,-104.823896,39.707755
"1051",10007104,-76.956643,39.022147
"1052",10033452,-122.050248,37.38954
"1053",10048603,-75.1327,40.0115
"1054",1698201,-83.19373,40.10312
"1055",1621601,-73.9826608125,40.76872225
"1056",3736101,-82.42,28.06
"1057",10040407,-122.015724,47.543556
"1058",10042426,-93.348697,44.963751
"1059",3117901,-74.056560375,40.884110625
"1060",10044975,-95.233214,38.971017
"1061",3443201,-77.034811,38.903574
"1062",10042766,-81.700362,41.498284
"1063",3163501,-76.335604,37.021788
"1064",10030978,105.8313245,21.003047
"1065",3201501,-72.680535,41.7545395
"1066",3212902,-71.1041825,42.3364885
"1067",444701,-71.020105,42.233199
"1068",3212904,-71.10271425,42.33540825
"1069",3212901,-71.1181085,42.3737614375
"1070",3220501,-72.927447,41.354274
"1071",593801,-73.934877,41.392087
"1072",5017901,-78.865593,42.898219
"1073",3228101,-75.31,40.01
"1074",1681601,-157.949199,21.406103
"1075",3496501,-157.861053,21.309097
"1076",10052178,-71.103869,42.345909
"1077",10041115,-77.06537,38.904716
"1078",10000843,-81.9082,41.375
"1079",10047972,-122.3301,47.6038
"1080",10034486,-117.2394,47.6732
"1081",10016429,-122.35,47.65
"1082",10040144,-97.692596,30.349539
"1083",1501,-78.875077,35.903808
"1084",5966014,-73.9866,40.7306
"1085",2701701,-71.0596,42.3605
"1086",10042499,-73.937216,40.699566
"1087",10043375,105.844925,20.987364
"1088",3566002,-93.27033,44.985941
"1089",10046328,-73.218108,44.456975
"1090",3448801,-77.0946,38.9848
"1091",10052197,-97.050912,36.135699
"1092",10021508,-71.181735,42.224871
"1093",3279901,-73.91,40.89
"1094",9512301,-71.130993,42.296863
"1095",3290801,-87.668315,41.877264
"1096",5966009,-73.75,42.67
"1097",10033210,-71.507401,42.348785
"1098",10042694,-122.672659,45.520057
"1099",10033448,-122.8701,38.6107
"1100",2321401,-93.347502,44.964681
"1101",218602,-83.222212,42.327627
"1102",1809301,-77.13778,39.02925
"1103",10000268,-75.13,40.33
"1104",10041456,-122.1025022,37.43166705
"1105",1605022,-73.8937945,40.873055
"1106",10002346,-81.398216,28.436954
"1107",10041996,-83.465393,33.922105
"1108",10032496,-79.9914478,35.971782
"1109",10015094,-71.116212,42.372184
"1110",10035381,-118.232906,34.220315
"1111",10040530,-77.231238,38.914245
"1112",10039678,-71.116212,42.372184
"1113",10053166,-71.20217,42.352945
"1114",10039243,-111.0447,45.68
"1115",3416201,-86.102037,42.787685
"1116",760601,-110.501611,35.976233
"1117",10018420,22.27,60.45167
"1118",3445201,-79.388396,43.658881
"1119",4081105,-73.95342875,40.76538475
"1120",3499801,-122.3117,47.6603
"1121",10043309,-73.597389,40.763459
"1122",10011070,-86.690985,34.7252135
"1123",2370003,-76.594218,39.299205
"1124",10007509,73.111434,33.720283
"1125",1238901,-93.35,44.97
"1126",2988301,-77.001294,39.082836
"1127",10041138,-118.34,34.15
"1128",1605019,-73.96,40.76
"1129",6416301,-118.14,34.15
"1130",599801,-68.7931185,44.8267105
"1131",10035843,-74.4688,41.1773
"1132",10040729,-71.121035,42.342639
"1133",10035825,-90.19,38.63
"1134",10028538,-77.011889,38.877178
"1135",10047943,-122.420531,37.781614
"1136",685806,-73.81,41.33
"1137",10043489,-111.02,32.41
"1138",3839801,-73.953275,40.7898205
"1139",10039182,-77.409197,39.020618
"1140",10030448,-77.190845,38.877463
"1141",1644201,-77.230974,38.881602
"1142",10047222,-73.875744,40.707339
"1143",10049871,-90.335823,38.550869
"1144",10035499,-80.124319,40.352662
"1145",653401,-116.193746,43.613107
"1146",10031113,-116.275261,43.593524
"1147",10048363,-86.800659,36.160365
"1148",2255901,-70.375553,43.662506
"1149",10027113,-88.357903,43.048742
"1150",4036301,-117.033919,32.781915
"1151",1431101,-111.887356,40.687403
"1152",962701,-87.627396,41.8348405
"1153",3553001,-87.627396,41.8348405
"1154",3565001,-88.9928295,40.510963
"1155",10046055,-84.396207,33.793484
"1156",10052961,-76.16098,36.828059
"1157",10026858,-89.471455,43.021953
"1158",10031663,-93.29101,44.949334
"1159",10002068,-117.706902,33.652117
"1160",10045080,-97.755786,30.369312
"1161",2846301,-76.61,39.39
"1162",10028976,-72.26039,43.675857
"1163",10031844,-89.830737,35.179042
"1164",10041318,-71.155928,42.261557
"1165",10034502,-117.87727,33.659404
"1166",10025877,-122.33613,47.605164
"1167",10053162,-89.529336,43.085933
"1168",10011981,-93.29583,44.748978
"1169",10041447,-122.3301,47.6038
"1170",10030471,-74.820146,40.484167
"1171",10034274,-73.9866,40.7306
"1172",10040245,-111.926491,33.381591
"1173",10017199,-78.875077,35.903808
"1174",10034017,-83.728917,42.231937
"1175",10045781,-122.353389,47.507419
"1176",10039052,-118.305499,33.817869
"1177",10047532,-79.85773,32.79854
"1178",1282201,-116.961607,33.278066
"1179",212901,77.5667375,13.0194445
"1180",2084201,-87.4088225,39.46951575
"1181",577805,-86.520913,39.16719
"1182",577806,-86.1758,39.7707
"1183",10054453,-77.595054,37.508585
"1184",4529401,-78.484444,38.035751
"1185",3125901,-122.330899,47.606479
"1186",10033917,116.079144,5.985557
"1187",10010169,32.56667,0.31667
"1188",10029136,32.56667,0.31667
"1189",3740501,-76.615592,39.318594
"1190",4505701,-77.396815,38.951255
"1191",10035904,-91.62892,41.699358
"1192",1069201,-76.937905,39.052553
"1193",4474801,-80.191474,25.760644
"1194",10036479,-83.381126,33.938543
"1195",4215301,-73.119064,40.789271
"1196",10051752,-83.750049,42.281931
"1197",10020182,-84.387066,33.758579
"1198",10044756,-113.7681285,46.8023649
"1199",10037924,-79.01638,35.940422
"1200",10043016,-121.858831,37.667626
"1201",10031559,-84.63138,33.88904
"1202",10001076,-118.329352,33.793343
"1203",10036340,-122.161802,37.444889
"1204",4529501,-78.9,35.97
"1205",10042331,-75.025951,39.964005
"1206",10043290,-95.572599,29.73722
"1207",10028090,-93.400604,45.115498
"1208",10005463,-93.188808,44.958432
"1209",1274802,-77.300958,38.847468
"1210",10028000,-122.144956,37.428209
"1211",10023550,4.054454,46.066217
"1212",10029783,-89.529336,43.085933
"1213",10048888,-70.837981,42.941279
"1214",10053483,-71.0596,42.3605
"1215",10040684,-84.227097,30.459138
"1216",10053066,-78.875077,35.903808
"1217",10029415,-75.3067777403127,40.0670055080687
"1218",10039439,9.2833,53.8333
"1219",6420101,2.31129025,48.84016
"1220",10010727,121.475431,31.221941
"1221",1591005,-74.17,40.58
"1222",1832001,-76.983618,38.884162
"1223",2250501,-72.55448115,41.8278473
"1224",3619201,-117.99,33.73
"1225",10047634,-71.063259,42.361182
"1226",4106301,-122.337298,47.622642
"1227",10034943,-71.04,41.7
"1228",10026380,-76.626804,39.287273
"1229",10013804,5.37639,43.29667
"1230",6380203,-90.51306,14.64139
"1231",10002777,-58.53333,-34.56667
"1232",10008655,-58.255241,-34.72757
"1233",10051518,-111.858536,33.349263
"1234",10040701,-122.420531,37.781614
"1235",10035069,-90.321984,38.586647
"1236",4419201,-75.18,39.96
"1237",10006949,-77.226462,39.137008
"1238",1933801,-78.875077,35.903808
"1239",10039984,-117.215077,32.868651
"1240",10037944,-87.6798,42.035309
"1241",3921101,-121.9435,37.3395
"1242",2453901,-80.460969,25.682597
"1243",3841801,-118.351565,33.810548
"1244",2307801,-111.987404,33.51096
"1245",10038037,114.044181,22.307775
"1246",337706,4.84139,45.75889
"1247",10019434,-74.02,40.69
"1248",2101601,-77.037789,38.908064
"1249",2079801,-77.0100545,38.89469
"1250",4107201,-80.23,36.09
"1251",10011649,36.81667,-1.28333
"1252",1643201,-81.55,41.14
"1253",3422401,90.403409,23.784506
"1254",10031981,-88.045831,42.999282
"1255",10029805,-79.9901,40.4417
"1256",4276001,-79.03474,35.88734
"1257",1032601,-82.993777,42.349821
"1258",10040378,16.9594377,52.3835752
"1259",10005608,-80.30159,27.16792
"1260",10050233,-78.875077,35.903808
"1261",10010027,-92.328519,34.644886
"1262",10000271,-73.831591,40.758506
"1263",10042852,-73.937216,40.699566
"1264",10046822,-98.644148,29.53155
"1265",10042322,-84.2135,33.9412
"1266",10033400,-89.476922,43.057797
"1267",10003396,-112.11064,33.585916
"1268",10046996,-87.6125,41.7411
"1269",10028840,-71.1212,42.3318
"1270",3745901,-71.155928,42.261557
"1271",10040523,-91.528998,41.645911
"1272",1658901,-93.62,41.59
"1273",3974801,-93.64733,42.026508
"1274",10035127,-71.238774,42.376385
"1275",10040676,-71.052922,42.359316
"1276",3122901,-77.112659,39.041504
"1277",10038676,-86.773309,36.189235
"1278",10044979,-122.14279,37.400186
"1279",10045760,-79.01638,35.940422
"1280",10044885,-88.226646,40.137908
"1281",3930101,-123.08,44.04
"1282",3452401,-117.177088,32.907128
"1283",3340302,-77.087311,38.806919
"1284",10047635,-78.875077,35.903808
"1285",10034181,-75.496444,39.756561
"1286",10047456,16.295908,41.237338
"1287",10053548,-71.155928,42.261557
"1288",4016601,-76.498404,42.422012
"1289",10031868,8.5557509,47.3720717
"1290",10038667,-80.108041,32.975133
"1291",10011298,-77.039129,38.904634
"1292",10019752,-111.900003,40.742156
"1293",10040603,-75.129185,40.309308
"1294",10004362,-77.193648,39.099935
"1295",1567601,-122.394208,37.767893
"1296",7096501,-68.1969675,44.365422
"1297",692401,-90.21,32.3
"1298",3085101,-82.4039265,28.091151
"1299",4742401,-78.872217,38.43696
"1300",10035704,-76.440806,42.45386
"1301",10053141,-71.1523,42.4793
"1302",10049418,-72.26039,43.675857
"1303",10028816,-75.127807,40.32841
"1304",10034788,-122.008282,37.375105
"1305",10045833,-88.004,42.2631
"1306",4116401,-72.927447,41.354274
"1307",1605024,-73.988378,40.770316
"1308",2788201,-118.47,34.02
"1309",4134401,-76.6204945,39.3289375
"1310",1968001,-77.113,39.0461
"1311",10054341,-88.11247,42.215812
"1312",10032196,-80.343765,27.589502
"1313",2133701,-71.1083405,42.3388595
"1314",10031451,-117.76799,33.69184
"1315",10035909,-79.864495,32.81027
"1316",10048904,-75.712373,39.846802
"1317",957301,-71.1101525,42.3315055
"1318",4153401,-78.0163905,40.499942
"1319",10000413,-76.84457,39.10468
"1320",10032202,-117.084982,33.121648
"1321",2768901,-77.133039,39.071251
"1322",3080503,-122.334695,47.614062
"1323",3497005,-122.27,37.81
"1324",10041601,-90.361534,38.776806
"1325",4202801,-96.580648,39.1901195
"1326",10042845,-78.64953,35.764208
"1327",4216101,18.025933,59.348569
"1328",10021820,-71.200395,42.292501
"1329",10053731,85.33034,27.706055
"1330",10003537,4.6987235,50.8692105
"1331",10012028,-84.387579,33.774577
"1332",10024806,-111.888301,40.668375
"1333",3989101,-117.72,34.08
"1334",10020329,-83.110224,42.548405
"1335",676623,-84.58120925,34.03438425
"1336",10052778,-71.478167,41.705312
"1337",1523302,-81.3415995,41.145643
"1338",2222201,36.81667,-1.28333
"1339",10044686,-71.252276,42.324972
"1340",859402,-74.239,40.7987
"1341",10043002,-78.478634,38.029686
"1342",10007876,-77.85847,40.795028
"1343",3736601,-106.07,39.63
"1344",4574301,37.34038,-3.33488
"1345",10033779,-56.070607,-15.626993
"1346",10018550,-122.343846,47.692207
"1347",10030513,-122.082,37.3856
"1348",3527410,-0.087722,51.504481
"1349",10051920,145.094955,-37.84948
"1350",10002505,15.30806,-4.32333
"1351",10047167,-71.0744677422096,42.311841
"1352",4014501,-73.759227,42.849642
"1353",10025945,-96.26955,30.65088
"1354",4368501,-105.145879,39.746916
"1355",10033571,-79.972807,40.329823
"1356",10003531,-93.43,45.09
"1357",10016897,-105.123206,40.142689
"1358",10045421,-86.533613,39.166588
"1359",4303501,-157.856884,21.321951
"1360",10042655,-111.902295,40.728034
"1361",10014286,-1.613894,6.708083
"1362",10031999,31.040154,-29.80788
"1363",10052385,-156.459714,20.885214
"1364",3970901,-72.982702,41.339497
"1365",2543101,-118.29,33.83
"1366",3856001,-117.218071,32.873357
"1367",10014247,-117.2742,32.8473
"1368",2465301,-117.2742,32.8473
"1369",10046973,-82.585897,29.791075
"1370",1605033,-73.9345945,40.7441245
"1371",4375701,-71.205611,42.485011
"1372",4392801,-94.0750065,30.042003
"1373",10032152,-122.343846,47.692207
"1374",4408001,-97.261255,35.945418
"1375",2970905,-75.27,39.98
"1376",10036147,-122.02057,37.39848
"1377",10038603,-71.331828,42.597191
"1378",10029961,-95.91777,36.066131
"1379",10041844,-121.704319,37.688379
"1380",4438401,-88.398233,44.261261
"1381",10035737,-71.068048,42.405845
"1382",4480601,-82.970513,40.060851
"1383",10032760,-71.052922,42.359316
"1384",10042033,-93.17,44.77
"1385",10036606,-118.001171,33.817843
"1386",10038734,-77.001294,39.082836
"1387",4459301,-75.3781415,40.6071065
"1388",10010554,4.480024,52.1675885
"1389",10008928,-77.49602,39.45069
"1390",10040930,-77.340383,38.946424
"1391",10019584,-84.380397,33.755512
"1392",10032896,-79.864495,32.81027
"1393",10045892,-74.01615,40.646392
"1394",10030991,-84.49006375,38.035504
"1395",10013805,-71.46905,42.164028
"1396",4378001,-79.1757805,37.355187
"1397",10020731,-118.452874,34.151326
"1398",3145401,-96.655723,40.856598
"1399",10027618,-76.526624,39.353259
"1400",10052238,-71.116212,42.372184
"1401",10029873,-66.0571,18.3744
"1402",3923401,-75.536459,40.043259
"1403",10028008,-75.576475,40.04344
"1404",10038912,-124.0808,44.4989
"1405",10050212,-118.16557,33.861257
"1406",10034387,-77.622038,43.058468
"1407",10033437,-71.116212,42.372184
"1408",10034379,-75.166205,39.952979
"1409",10052065,-122.14279,37.400186
"1410",10034002,-75.2216,40.1546
"1411",10034686,-117.033919,32.781915
"1412",10042761,-75.166205,39.952979
"1413",10006290,-79.91912,40.438407
"1414",10000363,-121.945098,37.277605
"1415",1420501,-77.61,43.1
"1416",2101701,-71.9626,41.8976
"1417",10019669,-77.0366,38.895
"1418",10052265,-88.226646,40.137908
"1419",1758701,-104.8319,39.7294
"1420",4562901,-117.2619795,34.052225
"1421",4346501,-117.2,34.06
"1422",3527405,-0.1276474,51.5073219
"1423",1514702,-73.5972725,40.8199005
"1424",10038401,-80.253674,25.771694
"1425",577907,-91.176976,30.414812
"1426",10008666,-91.178322,30.414605
"1427",577905,-91.17579,30.41252
"1428",679302,-106.59,35.08
"1429",4693001,-118.417454,33.968825
"1430",4689203,-87.86,41.87
"1431",4689201,-87.66022,41.997427
"1432",577902,-90.08,29.95
"1433",577909,-91.122652,30.401293
"1434",10052036,-75.555848,39.966866
"1435",10042992,-118.482754,34.020761
"1436",10018873,-110.890117,32.263455
"1437",10025995,-73.951027,40.722637
"1438",10052389,-118.482754,34.020761
"1439",10025900,-71.398175,41.859093
"1440",10054546,-105.122825,39.964285
"1441",2384603,-117.24,32.88
"1442",10038757,-78.875077,35.903808
"1443",10047191,-122.353389,47.507419
"1444",10036769,-121.907576,37.322113
"1445",10054065,-79.7915343,40.4657386
"1446",10038891,-81.870047,41.308071
"1447",10034365,-122.577911,47.799251
"1448",3604601,-79.943771,37.264196
"1449",4698701,13.2,55.7
"1450",10033802,-95.35009,32.29341
"1451",1525701,-87.621498,41.8963815
"1452",10038019,-122.050248,37.38954
"1453",10046494,-80.028076,32.918807
"1454",10040700,-71.063259,42.361182
"1455",2317901,-96.290074,30.616154
"1456",10038125,-76.3057,40.0381
"1457",10047351,-122.343846,47.692207
"1458",10039713,-82.836615,39.928247
"1459",4112401,5.687516,50.848093
"1460",1037601,-117.2,32.9
"1461",3840801,-79.96,40.44
"1462",10026310,-122.197644,37.730542
"1463",10028818,-83.28232,42.510948
"1464",8662101,100.326187,13.797335
"1465",4757601,-70.2549,43.661
"1466",793001,32.5629405397922,0.337735013963808
"1467",10029322,32.5629405397922,0.337735013963808
"1468",10005079,-71.211206,42.520652
"1469",10000618,-76.51972,3.44
"1470",4776601,-73.901065,40.8872535
"1471",10052338,-84.271042,33.708511
"1472",10002639,-117.177088,32.907128
"1473",10044750,-92.556107,44.078158
"1474",4822201,-70.6726295,41.5259815
"1475",742101,-73.9331735,41.723402
"1476",4833601,-87.928479,43.0381805
"1477",4842001,-82.4246315,38.4238935
"1478",4843101,-90.177848,44.67768
"1479",10021162,-122.18,37.45
"1480",2818901,-96.773706,33.05637
"1481",2618801,-76.878562,39.154698
"1482",378301,-77.1285285,38.9051975
"1483",10040904,-117.701836,33.659382
"1484",4888701,-75.190697,43.0871295
"1485",4905801,-71.070469,42.362711
"1486",4907701,-71.0685065,42.3626695
"1487",4911501,-71.0935805,42.358984
"1488",652402,-71.063669,42.3580745
"1489",10047322,-83.8925,39.8045
"1490",10040738,-122.169981,47.678518
"1491",10016106,-87.982773,42.132273
"1492",10020408,-122.463,37.7648
"1493",2005301,-71.4634,42.2612
"1494",10028286,-118.482754,34.020761
"1495",10026055,-80.114968,26.88491
"1496",10030410,11.5969289,48.1360256
"1497",10039344,8.75,50.36667
"1498",4976104,-111.793884,33.586084
"1499",4976105,-81.445146,30.262648
"1500",4976101,-92.526205,44.055675
"1501",10026365,30.65833,-0.61333
"1502",10026307,-105.245923,40.037026
"1503",99401,-111.27,47.49
"1504",2572201,-83.790792,42.298514
"1505",4989401,-73.5763445,45.50463675
"1506",10001078,-73.554,45.5088
"1507",3240901,-77.47094,37.564
"1508",1876801,-71.191231,42.3941225
"1509",4997001,-79.9191015,43.2620975
"1510",10042438,-83.470714,42.478123
"1511",3351001,-104.946599,40.110615
"1512",10042971,-75.154252,39.948701
"1513",10052274,-71.155928,42.261557
"1514",10033646,-122.14279,37.400186
"1515",10011308,-71.233866,42.453897
"1516",10051619,-98.644148,29.53155
"1517",1605025,-73.956944,40.666404
"1518",10052479,-117.929283,33.624543
"1519",46001,-88.022002,43.04338
"1520",3070101,-76.600411,39.283957
"1521",10036135,-90.335823,38.550869
"1522",3422801,18.41826,-33.934491
"1523",10000630,32.25,-13
"1524",7575301,-79.947297,32.784808
"1525",10015766,-73.998421,40.715673
"1526",10005012,-77.353526,39.329039
"1527",10036755,-82.331157,29.668739
"1528",4046605,-76.952527,38.969663
"1529",10052011,-86.533613,39.166588
"1530",5050201,-86.806424,36.166909
"1531",10020944,-93.327739,44.885146
