,Link,Average spots filled per cycle,Founding Year,"Year 0, site 0: institution name","Year 0, site 0: institution months","Year 0, site 1: institution name","Year 0, site 1: institution months","Year 1, site 0: institution name","Year 1, site 0: institution months","Year 1, site 1: institution name","Year 1, site 1: institution months","Year 1, site 2: institution name","Year 1, site 2: institution months","Year 1, site 3: institution name","Year 1, site 3: institution months","Year 2, site 0: institution name","Year 2, site 0: institution months","Year 2, site 1: institution name","Year 2, site 1: institution months",Accredited Fellowship Programs,Surgical Critical Care,Vascular Surgery,Bariatric Surgery,Breast Surgery,Colon & Rectal Surgery,Rating count,Review count,Alumni Publication Percentile,Alumni Clinical Trial Percentile,"Year 2, site 2: institution name","Year 2, site 2: institution months",Clinical Neurophysiology,Vascular Neurology,Epilepsy,Neurocritical Care,Neuromuscular Medicine,"Year 3, site 0: institution name","Year 3, site 0: institution months","Year 4, site 0: institution name","Year 4, site 0: institution months","Year 4, site 1: institution name","Year 4, site 1: institution months","Year 5, site 0: institution name","Year 5, site 0: institution months",Overall Satisfaction,Work Hours,Schedule Flexibility,Career Guidance,Culture,Surgical Volume,"Year 0, site 2: institution name","Year 0, site 2: institution months","Year 0, site 3: institution name","Year 0, site 3: institution months","Year 0, site 4: institution name","Year 0, site 4: institution months","Year 1, site 4: institution name","Year 1, site 4: institution months","Year 2, site 3: institution name","Year 2, site 3: institution months","Year 2, site 4: institution name","Year 2, site 4: institution months","Year 3, site 1: institution name","Year 3, site 1: institution months","Year 3, site 2: institution name","Year 3, site 2: institution months","Year 3, site 3: institution name","Year 3, site 3: institution months","Year 3, site 4: institution name","Year 3, site 4: institution months",Pulmonary/Critical Care,Cardiology,Infectious Disease,Endocrinology,Hematology and Oncology,Clinical Diversity,"Year 4, site 2: institution name","Year 4, site 2: institution months",Minimally Invasive Urologic Surgery,Endourology & Stone Disease,Urologic Oncology,Female Pelvic Medicine & Reconstructive Surgery,Male Infertility/Andrology,Child & Adolescent Psychiatry,Psychosomatic Medicine,Addiction Psychiatry,Psychopharmacology,Forensic Psychiatry,Hospice & Palliative Medicine,Sports Medicine,Preventive Medicine,Gynecologic Oncology,Reproductive Endocrinology & Infertility,Maternal & Fetal Medicine/High Risk Obstetrics,Pulmonary Disease & Critical Care Medicine,"Endocrinology, Diabetes & Metabolism",Gastroenterology,Cardiovascular Disease,Plastic Surgery,Complex General Surgical Oncology,Adult Reconstructive Orthopaedics,Orthopaedic Sports Medicine,Hand Surgery,Orthopaedic Surgery Of The Spine,Orthopaedic Trauma,Pediatric Urology,"Year 2, site 5: institution name","Year 2, site 5: institution months","Year 4, site 3: institution name","Year 4, site 3: institution months","Year 4, site 4: institution name","Year 4, site 4: institution months",Congenital Cardiac Surgery,Minimally Invasive Thoracic Surgery,Cardiopulmonary Transplantation,Brain Injury Medicine,Pediatric Emergency Medicine,Medical Toxicology,Geriatric Medicine,Abdominal Radiology,Musculoskeletal Radiology,Neuroradiology,Pediatric Radiology,Neuroimmunology/Multiple Sclerosis,Sleep Medicine,"Year 1, site 5: institution name","Year 1, site 5: institution months","Year 1, site 6: institution name","Year 1, site 6: institution months","Year 1, site 7: institution name","Year 1, site 7: institution months",Pain Medicine,Pediatric Anesthesiology,Adult Cardiothoracic Anesthesiology,Obstetric Anesthesiology,"Year 3, site 5: institution name","Year 3, site 5: institution months","Year 3, site 6: institution name","Year 3, site 6: institution months",Pediatric Hematology/Oncology,Neonatal-Perinatal Medicine,Pediatric Cardiology,Pediatric Critical Care Medicine,Allergy & Immunology,Geriatric Psychiatry,"Year 5, site 1: institution name","Year 5, site 1: institution months","Year 5, site 2: institution name","Year 5, site 2: institution months",Aesthetic/Cosmetic Surgery,Craniofacial Surgery,Pediatric Plastic Surgery,Breast Reconstruction,Nephrology,Hematology & Oncology,Vascular & Interventional Radiology,Endovascular Surgical Neuroradiology,"Year 6, site 0: institution name","Year 6, site 0: institution months",Allergy and Immunology,Urgent Care,Spinal Cord Injury Medicine,Pediatric Rehabilitation,Pediatric Cardiac Critical Care,Pediatric Gastroenterology,Addiction Medicine,Rheumatology,"Year 2, site 6: institution name","Year 2, site 6: institution months",Pediatric Endocrinology,Pediatric Sports Medicine,"Year 6, site 1: institution name","Year 6, site 1: institution months",Neurosurgical Spine Surgery,Brain & Spinal Tumors,Cerebrovascular Surgery,Skull Base Surgery,Procedural Dermatology,Cosmetic Dermatology,Dermatopathology,Pediatric Dermatology,Palliative Care,Adolescent Medicine,Cytopathology,Hematology,Selective Pathology,Blood Banking/Transfusion Medicine,Shoulder Surgery,Elbow Surgery,Headache,Child Abuse Pediatrics,Pediatric Nephrology,Forensic Pathology,Molecular Genetics,Breast Imaging,Thoracic Surgery,Pediatric Surgery,"Year 0, site 5: institution name","Year 0, site 5: institution months",Pediatric Neurosurgery,Pediatric Pulmonology,Pediatric Infectious Diseases,Developmental-Behavioral Pediatrics,Head & Neck Microvascular Surgery,Head & Neck Oncology,Plastic Surgery Within The Head & Neck,Rhinology & Paranasal Sinus Disease,Critical Care Medicine,Pediatric Otolaryngology,Foot & Ankle Surgery,Neurotology,Aerospace Medicine,Public Health & General Preventive Medicine,Pediatric Orthopaedics,Undersea & Hyperbaric Medicine,Cataract Surgery,Retinal Surgery,Cornea Surgery,Oculo-Plastic & Orbital Reconstructive Surgery,Glaucoma,"Year 5, site 3: institution name","Year 5, site 3: institution months",Plastic & Reconstructive Microsurgery,Pediatric Ophthalmology & Strabismus,Refractive Surgery,Pediatric Pathology,Medical Biochemical Genetics,Neuro-Ophthalmology,Sports Medicine (Non-Surgical),"Year 0, site 6: institution name","Year 0, site 6: institution months","Year 2, site 7: institution name","Year 2, site 7: institution months","Year 4, site 5: institution name","Year 4, site 5: institution months","Year 4, site 6: institution name","Year 4, site 6: institution months",Thoracic Surgical Oncology,Otolaryngic Allergy,Nuclear Radiology,"Year 2, site 8: institution name","Year 2, site 8: institution months","Year 2, site 9: institution name","Year 2, site 9: institution months",Musculoskeletal Oncology,"Year 0, site 7: institution name","Year 0, site 7: institution months",Neuropathology,"Year 1, site 8: institution name","Year 1, site 8: institution months","Year 1, site 9: institution name","Year 1, site 9: institution months","Year 1, site 10: institution name","Year 1, site 10: institution months",Chemical Pathology,"Year 2, site 10: institution name","Year 2, site 10: institution months","Year 2, site 11: institution name","Year 2, site 11: institution months","Year 2, site 12: institution name","Year 2, site 12: institution months",Medical Genetics,"Year 1, site 11: institution name","Year 1, site 11: institution months","Year 1, site 12: institution name","Year 1, site 12: institution months","Year 0, site 8: institution name","Year 0, site 8: institution months","Year 0, site 9: institution name","Year 0, site 9: institution months","Year 3, site 7: institution name","Year 3, site 7: institution months","Year 3, site 8: institution name","Year 3, site 8: institution months"
0,https://www.doximity.com/residency/programs/b2b1c67a-9be5-4c49-bfea-cd9cd69ed26c-university-of-california-san-diego-medical-center-internal-medicine,38,1958,Veterans Administration Medical Center (San Diego),6.0,University of California (San Diego) Medical Center,6.0,Veterans Administration Medical Center (San Diego),6.0,University of California (San Diego) Medical Center,6.0,,,,,Veterans Administration Medical Center (San Diego),5.0,University of California (San Diego) Medical Center,6.0,"['Internal medicine/Pediatrics', 'Pulmonary disease and critical care medicine', 'Interventional cardiology', 'Hematology and medical oncology', 'Advanced heart failure and transplant cardiology', 'Internal medicine/Anesthesiology (components individually accredited)', 'Gastroenterology', 'Geriatric medicine (Internal medicine)', 'Transplant hepatology', 'Clinical cardiac electrophysiology', 'Cardiovascular disease', 'Endocrinology, diabetes, and metabolism', 'Infectious disease', 'Nephrology', 'Rheumatology']",,,,,,78,28,93rd percentile,91st percentile,,,,,,,,,,,,,,,,4.5,4.5,4.0,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,0.07980168832909017,,,4.5,,,,,,,,,,,,,,,,,,,0.07980168832909017,,0.05881012997454106,0.12600562776363392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07558086560364465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b2ca1407-96bd-40a4-a79a-5452feabd19f-oregon-health-science-university-ophthalmology,5,,Portland Veterans Affairs Medical Center,2.7,Oregon Health & Science University Hospital,9.1,Portland Veterans Affairs Medical Center,2.2,Oregon Health & Science University Hospital,9.8,,,,,Portland Veterans Affairs Medical Center,5.8,Oregon Health & Science University Hospital,3.8,[],,,,,,20,5,81st percentile,88th percentile,Legacy Good Samaritan Hospital and Medical Center,2.4,,,,,,,,,,,,,,5.0,4.5,4.5,4.5,5.0,,Legacy Emanuel Hospital and Health Center,0.4,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2536433790889845,0.11097452707778459,0.09512736461107694,,0.11097452707778459,,,,0.07928020214436932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b2ce655f-92bd-4183-b62b-27a4a8ab2069-san-antonio-uniformed-services-health-education-consortium-saushec-nuclear-medicine,,1978,University Hospital,4.0,San Antonio Military Medical Center (SAMMC) - Brooke AMC,8.0,University Hospital,6.0,San Antonio Military Medical Center (SAMMC) - Brooke AMC,6.0,Children's National Medical Center,1.0,,,University Hospital,4.0,San Antonio Military Medical Center (SAMMC) - Brooke AMC,8.0,[],,,,,,20,5,,,Children's National Medical Center,1.0,,,,,,,,,,,,,,,,,,,,Children's National Medical Center,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2536433790889845,0.11097452707778459,0.09512736461107694,,0.11097452707778459,,,,0.07928020214436932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b2eec754-214a-481e-8a4e-c8b0a1dd5cf4-university-of-california-irvine-family-medicine,9,1975,Miller Children's Hospital,1.5,University of California (Irvine) Medical Center,6.5,Orange County Global Medical Center,2.5,University of California (Irvine) Medical Center,7.0,Children's Hospital Los Angeles,1.0,VA Long Beach Healthcare System,1.5,Orange County Health Care Agency,1.0,University of California (Irvine) Medical Center,9.5,['Sports medicine (Family medicine)'],,,,,,6,0,89th percentile,81st percentile,VA Long Beach Healthcare System,1.5,,,,,,,,,,,,,,3.5,4.0,4.0,3.0,3.0,,VA Long Beach Healthcare System,4.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,0.012222222222222223,0.04888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024444444444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024444444444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b2fce7d3-de96-4a0c-958e-5401a3b4ba8e-emory-university-school-of-medicine-surgery,12,1953,Grady Health System,4.0,Children's Healthcare of Atlanta at Egleston,1.0,Grady Health System,3.0,Piedmont Hospital,1.0,Veterans Affairs Medical Center (Atlanta),2.0,Saint Joseph's Hospital of Atlanta,1.0,Grady Health System,4.0,Piedmont Hospital,1.0,[],0.0977956761339551,,0.04889783806697755,,,24,8,83rd percentile,68th percentile,Saint Joseph's Hospital of Atlanta,1.0,,,,,,Grady Health System,3.0,Grady Health System,2.0,Saint Joseph's Hospital of Atlanta,2.0,,,4.0,4.0,4.0,4.0,4.0,4.0,Piedmont Hospital,1.0,Veterans Affairs Medical Center (Atlanta),1.0,Saint Joseph's Hospital of Atlanta,1.0,Emory University Hospital Midtown,1.0,Emory University Hospital Midtown,1.0,Emory University Hospital,5.0,Children's Healthcare of Atlanta at Egleston,1.0,Veterans Affairs Medical Center (Atlanta),1.0,Saint Joseph's Hospital of Atlanta,2.0,Emory University Hospital Midtown,1.0,,,,,,,Emory University Hospital Midtown,2.0,,,,,,,,,,,,,,,,,,,,,0.12717253073336163,0.08806697753285292,,,,,,,,,Emory University Hospital,6.0,,,,,,,,,,,,,,,,Emory University Hospital,4.0,,,,,,,,,Emory University Hospital,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08806697753285292,,Emory University Hospital Midtown,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emory University Hospital,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b3058bdd-fb6f-457c-bb20-e66486567dc2-university-of-pennsylvania-health-system-surgery,10,1953,Veterans Affairs Medical Center (Philadelphia),1.0,Pennsylvania Hospital (UPHS),2.0,Presbyterian Medical Center (UPHS),1.0,Veterans Affairs Medical Center (Philadelphia),1.0,Children's Hospital of Philadelphia,2.0,University of Pennsylvania Health System,8.0,Presbyterian Medical Center (UPHS),2.0,Pennsylvania Hospital (UPHS),4.0,[],,0.1339939577039275,,,,23,8,92nd percentile,95th percentile,University of Pennsylvania Health System,6.0,,,,,,Presbyterian Medical Center (UPHS),3.0,Presbyterian Medical Center (UPHS),2.0,Veterans Affairs Medical Center (Philadelphia),1.0,,,5.0,4.5,4.0,4.5,4.5,4.5,University of Pennsylvania Health System,9.0,,,,,,,,,,,Veterans Affairs Medical Center (Philadelphia),1.0,University of Pennsylvania Health System,8.0,,,,,,,,,,,Pennsylvania Hospital (UPHS),2.0,,,,,,,,,,,,,,,,,,,,,0.17424924471299094,0.09383383685800602,,,,,,,,,University of Pennsylvania Health System,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12067069486404833,0.10725226586102718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b30fe5f5-7b71-4972-8479-2d0bccc91c21-university-of-chicago-urology,3,1959,University of Chicago Medical Center,10.0,Jesse Brown Veterans Affairs Medical Center,1.0,University of Chicago Medical Center,12.0,,,,,,,University of Chicago Medical Center,4.0,Jesse Brown Veterans Affairs Medical Center,4.0,[],,,,,,14,6,90th percentile,53rd percentile,Evanston Hospital - Northshore University Health System,4.0,,,,,,University of Chicago Medical Center,9.0,University of Chicago Medical Center,8.0,Evanston Hospital - Northshore University Health System,4.0,,,4.5,4.0,4.0,4.5,4.5,,,,,,,,,,,,,,Jesse Brown Veterans Affairs Medical Center,3.0,,,,,,,,,,,,4.5,,,0.11647606946209235,0.058238034731046176,0.07764294790343076,0.058238034731046176,,,,,,,,,,,,,,,,,,,,,,,,0.019404913172384585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b310ea6a-1796-456d-a6f3-982761f4d401-suny-upstate-medical-university-ophthalmology,3,1950,Specialty Surgery Center of CNY,0.5,Veterans Affairs Medical Center (Syracuse),4.0,Specialty Surgery Center of CNY,0.5,Crouse Hospital,1.0,Veterans Affairs Medical Center (Syracuse),4.0,SUNY Upstate Medical University,6.5,Specialty Surgery Center of CNY,0.5,Crouse Hospital,1.5,[],,,,,,14,14,75th percentile,39th percentile,Veterans Affairs Medical Center (Syracuse),4.0,,,,,,,,,,,,,,4.5,4.5,4.5,4.5,4.5,,SUNY Upstate Medical University,7.4,,,,,,,SUNY Upstate Medical University,6.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1500157146224562,0.049996071344385946,0.024998035672192973,0.049996071344385946,0.07499410701657892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b3298449-3c00-4c56-98cd-d185f152c5fe-zucker-school-of-medicine-at-hofstra-northwell-at-glen-cove-hospital-family-medicine,7,1974,Huntington Hospital - Northwell Health,9.5,Glen Cove Hospital - Northwell Health,2.5,Huntington Hospital - Northwell Health,3.0,Glen Cove Hospital - Northwell Health,9.0,,,,,Huntington Hospital - Northwell Health,5.0,Glen Cove Hospital - Northwell Health,7.0,[],,,,,,5,0,87th percentile,93rd percentile,,,,,,,,,,,,,,,,4.0,4.0,3.5,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,0.021424591381872218,0.03215081723625557,0.021424591381872218,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06428770430906389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010712295690936109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b3299b2f-151e-4199-ba3f-5eb0e3a04ee3-mount-sinai-hospital-medical-center-of-chicago-obstetrics-gynecology,4,1949,Mount Sinai Hospital Medical Center of Chicago,12.0,,,John H. Stroger Jr. Hospital of Cook County,1.0,Mount Sinai Hospital Medical Center of Chicago,11.0,,,,,Mount Sinai Hospital Medical Center of Chicago,10.0,,,[],,,,,,4,0,27th percentile,39th percentile,,,,,,,,Institute for Human Reproduction (IHR),1.0,,,,,,,2.5,3.0,2.5,2.5,2.0,,,,,,,,,,,,,,St Alexius,2.0,Mount Sinai Hospital Medical Center of Chicago,9.0,,,,,,,,,,3.0,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b32f4465-d65b-4867-adea-1e1aa393773c-healthpartners-institute-park-nicollet-methodist-hospital-amery-westfields-hospitals-family-medicine,1,2017,Children's Hospitals and Clinics of Minnesota - Minneapolis,1.5,Park Nicollet Methodist Hospital,10.5,Westfields Hospital & Clinic,6.0,Amery Hospital & Clinic,6.0,,,,,Westfields Hospital & Clinic,6.0,Amery Hospital & Clinic,6.0,[],,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b33103db-2286-49ee-afd9-a855177caddb-cook-county-health-and-hospitals-system-pediatrics,3,1927,John H. Stroger Jr. Hospital of Cook County,12.0,,,John H. Stroger Jr. Hospital of Cook County,11.0,Rush University Medical Center,1.0,,,,,John H. Stroger Jr. Hospital of Cook County,12.0,,,['Neonatal-perinatal medicine'],,,,,,13,3,50th percentile,67th percentile,,,,,,,,,,,,,,,,4.5,4.0,4.5,4.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03874063330916123,0.14211143340584967,0.03874063330916123,,,,,,,,,,,,,,,,,,,,,,,0.03874063330916123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b3525deb-a95b-4ce1-a537-a82ed375eab6-duke-university-hospital-obstetrics-gynecology,8,1952,Duke Regional Hospital,1.5,Duke University Hospital,10.5,Duke Regional Hospital,1.5,Duke University Hospital,9.0,,,,,Veterans Affairs Medical Center (Durham),1.5,Duke Regional Hospital,1.5,"['Reproductive endocrinology and infertility', 'Maternal-fetal medicine', 'Gynecologic oncology', 'Female pelvic medicine and reconstructive surgery (OBGYN)']",,,,,,37,12,89th percentile,82nd percentile,Duke University Hospital,9.0,,,,,,Duke Raleigh Hospital,1.5,,,,,,,4.5,4.5,4.0,4.5,4.5,,,,,,,,,,,,,,Duke Regional Hospital,1.5,Duke University Hospital,9.0,,,,,,,,,,4.5,,,,,,0.028990864223458992,,,,,,,,,,0.10149847737057649,0.05801218103538801,0.10149847737057649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b356ce16-63cb-448f-848c-06272035be5b-university-of-miami-jackson-health-system-vascular-surgery-integrated,,2016,University of Miami Hospital and Clinics/UHealth Tower,2.0,Veterans Affairs Medical Center (Miami),2.0,University of Miami Hospital and Clinics/UHealth Tower,3.3,Veterans Affairs Medical Center (Miami),2.3,University of Miami/Jackson Health System,6.4,,,University of Miami Hospital and Clinics/UHealth Tower,7.0,Veterans Affairs Medical Center (Miami),1.0,[],,,,,,37,12,,,University of Miami/Jackson Health System,4.0,,,,,,University of Miami Hospital and Clinics/UHealth Tower,3.0,University of Miami Hospital and Clinics/UHealth Tower,3.0,Veterans Affairs Medical Center (Miami),6.0,,,,,,,,,University of Miami/Jackson Health System,8.0,,,,,,,,,,,Veterans Affairs Medical Center (Miami),6.0,University of Miami/Jackson Health System,3.0,,,,,,,,,,,University of Miami/Jackson Health System,3.0,,,,0.028990864223458992,,,,,,,,,,0.10149847737057649,0.05801218103538801,0.10149847737057649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b36c6291-c60a-428c-831c-219bc4db7453-virginia-commonwealth-university-health-system-pediatrics,16,1945,Medical College of Virginia Hospitals,13.0,,,Medical College of Virginia Hospitals,13.0,,,,,,,Medical College of Virginia Hospitals,13.0,,,"['Internal medicine/Pediatrics', 'Pediatric critical care medicine', 'Pediatric infectious diseases', 'Pediatric endocrinology', 'Neonatal-perinatal medicine', 'Pediatric pulmonology', 'Pediatric cardiology', 'Pediatric hematology/oncology', 'Pediatric nephrology']",,,,,,20,2,69th percentile,90th percentile,,,,,,,,,,,,,,,,4.5,4.5,4.5,4.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03816862474084313,,,,,,,,,,,,,,,,,,,,,,,0.06366275051831376,0.1018313752591569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03816862474084313,,,,,,,,,,,,,,,,,,,0.03816862474084313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b3754151-67fc-48ff-8b9f-02c7c6965ec8-mayo-clinic-college-of-medicine-and-science-jacksonville-neurological-surgery,1,2012,Mayo Clinic Florida Hospital,12.0,Nemours Children’s Specialty Care,1.0,Mayo Clinic Florida Hospital,13.0,,,,,,,Mayo Clinic Florida Hospital,13.0,,,[],,,,,,1,0,,,,,,,,,,Mayo Clinic (Rochester),3.0,Mayo Clinic Florida Hospital,13.0,,,Mayo Clinic Florida Hospital,13.0,5.0,5.0,5.0,5.0,5.0,0.0,,,,,,,,,,,,,Wolfson Children's Hospital,4.0,UF Health Jacksonville,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03816862474084313,,,,,,,,,,,,,,,,,,,,,,,0.06366275051831376,0.1018313752591569,,,,,,,,,,,,,,,,,Mayo Clinic Florida Hospital,13.0,,,,,,,,,,,,,,,,,,,,,,,,0.03816862474084313,,,,,,,,,,,,,,,,,,,0.03816862474084313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/b382bc52-d91d-4e66-9797-e204c9cd9d77-new-york-presbyterian-hospital-cornell-campus-obstetrics-gynecology,6,1954,New York-Presbyterian/Queens,2.2,New York Presbyterian Hospital (Cornell Campus),9.8,New York-Presbyterian/Queens,3.2,New York Presbyterian Hospital (Cornell Campus),8.8,,,,,New York-Presbyterian/Queens,4.5,New York Presbyterian Hospital (Cornell Campus),7.5,"['Reproductive endocrinology and infertility', 'Maternal-fetal medicine']",,,,,,12,2,90th percentile,43rd percentile,,,,,,,,New York-Presbyterian/Queens,1.0,,,,,,,4.5,4.0,4.5,4.5,4.5,,,,,,,,,,,,,,New York Presbyterian Hospital (Cornell Campus),11.0,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,0.1295,0.148,0.0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
