,State,City,Blank,Program name,ID,Status,ERAS link
228,PA,Pittsburgh,,UPMC Medical Education Program,4004131198,Participating,http://www.wpic.pitt.edu/education
229,PA,Scranton,,Wright Center for Graduate Medical Education Program,4004100274,Participating,http://thewrightcenter.org/graduate-medical-education/application-requirements/
230,PA,West Reading,,Tower Health Program,4004100280,Participating,https://towerhealth.org/residencies-fellowships-reading-hospital
231,PR,San Juan,,Ponce Health Sciences University Program,4004212296,Participating,
232,PR,San Juan,,University of Puerto Rico Program,4004231201,Participating,http://www.md.rcm.upr.edu/psychiatry
233,RI,Providence,,Butler Hospital/Brown University Program,4004321203,Participating,https://www.brown.edu/academics/medical/about/departments/psychiatry-and-human-behavior/training/
234,SC,Charleston,,Medical University of South Carolina Program,4004521204,Participating,http://academicdepartments.musc.edu/psychiatry/education/res_fell/res_main.htm
235,SC,Columbia,,Prisma Health/University of South Carolina SOM Columbia (Columbia) Program,4004531205,Participating,http://www.prismahealth.org
236,SC,Greenville,,Prisma Health/University of South Carolina SOM Greenville (Greenville) Program,4004500311,Participating,https://schealthsciencescenter.org/psychiatry-residency-greenville/
237,SC,Greer,,Prisma Health/University of South Carolina SOM Greenville (Greer) Program,4004500312,Participating,https://schealthsciencescenter.org/psychiatry-residency-greer/
238,SD,Sioux Falls,,University of South Dakota Program,4004621260,Participating,https://usdgme.org/
239,TN,Johnson City,,East Tennessee State University/Quillen College of Medicine Program,4004721258,Participating,https://www.etsu.edu/com/psychiatry
240,TN,Memphis,,University of Tennessee Program,4004721206,Participating,http://www.uthsc.edu
241,TN,Nashville,,HCA Healthcare/TriStar Nashville Program,4004700259,Participating,
242,TN,Nashville,,Meharry Medical College Program,4004721207,Participating,http://www.mmc.edu
243,TN,Nashville,,Vanderbilt University Medical Center Program,4004711208,Participating,https://www.vumc.org/psychiatry/vanderbilt-psychiatry-residency-program
244,TX,Austin,,University of Texas at Austin Dell Medical School Program,4004813299,Participating,http://dellmedschool.utexas.edu/gme
245,TX,Bryan,,Texas A&M Health Science Center College of Medicine Program,4004800308,Participating,https://medicine.tamu.edu/
246,TX,Dallas,,University of Texas Southwestern Medical Center Program,4004821211,Participating,http://www.utsouthwestern.edu
247,TX,El Paso,,Texas Tech University HSC El Paso Program,4004811217,Participating,http://elpaso.ttuhsc.edu/som/psychiatry/
248,TX,El Paso,,Texas Tech University HSC El Paso/Hospitals of Providence Transmountain Campus Program,4004800310,Participating,https://elpaso.ttuhsc.edu/transmountain/departments/psychiatry/residency/default.aspx
249,TX,Fort Worth,,John Peter Smith Hospital (Tarrant County Hospital District) Program,4004821282,Participating,http://www.jpshealth.org
250,TX,Galveston,,University of Texas Medical Branch Hospitals Program,4004811212,Participating,https://www.utmb.edu/psychiatry/general-residency-program
251,TX,Harlingen,,University of Texas RGV Program,4004800300,Participating,http://www.utrgv.edu/som/gme/training-programs/psychiatry/index.htm
252,TX,Houston,,Baylor College of Medicine Program,4004821213,Participating,http://www.bcm.edu/psychiatry
253,TX,Houston,,University of Texas Health Science Center at Houston Program,4004831215,Participating,http://www.uth.tmc.edu/med/departments/psychiatry/index.html
254,TX,Lubbock,,Texas Tech University Health Sciences Center at Lubbock Program,4004821256,Participating,https://www.ttuhsc.edu/medicine/psychiatry
255,TX,San Antonio,,Texas Institute for Graduate Medical Education and Research (TIGMER) Program,4004800304,Participating,http://www.tigmer.com
256,TX,San Antonio,,University of Texas Health Science Center San Antonio Joe and Teresa Lozano Long School of Medicine Program,4004831218,Participating,https://lsom.uthscsa.edu/psychiatry/education/residency/general-psychiatry/
257,TX,Temple,,Texas A&M College of Medicine-Scott and White Medical Center (Temple) Program,4004821276,Participating,https://BSWH.med/PsychiatryResidency
258,TX,Tyler,,University of Texas Health Science Center at Tyler Program,4004800302,Participating,http://www.uthealth.org/academic-and-medical-education/graduate-medical-education
259,TX,Tyler,,University of Texas Health Science Center at Tyler/UT Health Pittsburg Program,4004800309,Participating,http://www.uthct.edu/gme
260,TX,odessa,,Texas Tech University Health Sciences Center (Permian Basin) Program,4004800301,Participating,http://www.ttuhsc.edu/odessa/som/psychiatry/default.aspx
261,UT,Salt Lake City,,University of Utah Health Program,4004921219,Participating,https://medicine.utah.edu/psychiatry/residency/adult/
262,VA,Charlottesville,,University of Virginia Medical Center Program,4005121220,Participating,http://www.healthsystem.virginia.edu/psychiatry
263,VA,Norfolk,,Eastern Virginia Medical School Program,4005121221,Participating,http://www.evms.edu
264,VA,Richmond,,Virginia Commonwealth University Health System Program,4005121223,Participating,http://psych.vcu.edu/residency-fellowship.aspx
265,VA,Roanoke,,Carilion Clinic-Virginia Tech Carilion School of Medicine Program,4005121267,Participating,https://carilionclinic.org/gme/psychiatry-residency
266,VA,Salem,,HCA Healthcare LewisGale Medical Center Program,4005100268,Participating,https://lewisgale.com/gme
267,VT,Burlington,,University of Vermont Medical Center Program,4005011241,Participating,https://www.uvmhealth.org/gme/Pages/Residencies/psychiatry.aspx
268,WA,Seattle,,University of Washington Program,4005421225,Participating,http://www.uwpsychres.org
269,WA,Spokane,,Providence Sacred Heart Medical Center Program,4005400226,Participating,https://gme.providence.org/washington/psychiatry-residency-and-fellowship-programs/psychiatry-residency-spokane/
270,WI,Green Bay,,Medical College of Wisconsin Affiliated Hospitals (Northeastern Wisconsin) Program,4005600260,Not Participating,
271,WI,Madison,,University of Wisconsin Hospitals and Clinics Program,4005621228,Participating,http://www.psychiatry.wisc.edu/residency
272,WI,Milwaukee,,Medical College of Wisconsin Affiliated Hospitals (Milwaukee) Program,4005621229,Participating,http://www.mcw.edu/psych
273,WI,Wausau,,Medical College of Wisconsin Affiliated Hospitals (Central Wisconsin) Program,4005600261,Participating,https://tinyurl.com/y2xag9so
274,WV,Charleston,,Charleston Area Medical Center/West Virginia University (Charleston Division) Program,4005521264,Participating,http://www.camc.org
275,WV,Huntington,,Marshall University School of Medicine Program,4005500265,Participating,http://musom.marshall.edu/psychiatry/index.asp
276,WV,Morgantown,,West Virginia University Program,4005521226,Participating,http://www.hsc.wvu.edu/som/bmed
